Alias_ID,User_Term,Service_Type_ID,Service_Type_Name,Confidence,Source,Usage_Count,Created_Date,Is_Active,Tower_Code
ALI-02248,revenue,ST-SC-018-01-02,Revenue Management & Yield Optimization Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02249,management,ST-SC-018-01-02,Revenue Management & Yield Optimization Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02250,cycle counting & inventory accuracy services,ST-SC-019-01-01,Cycle Counting & Inventory Accuracy Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02251,cycle,ST-SC-019-01-01,Cycle Counting & Inventory Accuracy Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02252,counting,ST-SC-019-01-01,Cycle Counting & Inventory Accuracy Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02253,inventory management & control services,ST-SC-019-01-02,Inventory Management & Control Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02254,inventory,ST-SC-019-01-02,Inventory Management & Control Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02255,management,ST-SC-019-01-02,Inventory Management & Control Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02256,pick-pack-ship labor services,ST-SC-019-01-03,Pick-Pack-Ship Labor Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02257,pick-pack-ship,ST-SC-019-01-03,Pick-Pack-Ship Labor Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02258,labor,ST-SC-019-01-03,Pick-Pack-Ship Labor Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02259,reverse logistics services,ST-SC-019-01-04,Reverse Logistics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02260,reverse,ST-SC-019-01-04,Reverse Logistics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02261,logistics,ST-SC-019-01-04,Reverse Logistics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02262,warehouse management & operations services,ST-SC-019-01-05,Warehouse Management & Operations Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02263,warehouse,ST-SC-019-01-05,Warehouse Management & Operations Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02264,management,ST-SC-019-01-05,Warehouse Management & Operations Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02265,warehouse staffing & labor services,ST-SC-019-01-06,Warehouse Staffing & Labor Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02266,warehouse,ST-SC-019-01-06,Warehouse Staffing & Labor Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02267,staffing,ST-SC-019-01-06,Warehouse Staffing & Labor Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02268,warehousing & distribution services,ST-SC-019-01-07,Warehousing & Distribution Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02269,warehousing,ST-SC-019-01-07,Warehousing & Distribution Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
ALI-02270,distribution,ST-SC-019-01-07,Warehousing & Distribution Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,SC
