Mapping_ID,Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes,Maxx_Rec_Tier,Price_Position,Typical_Delivery_Location
SVM-04133,ST-CO-007-01-04,VND-0044,NICE,CCaaS Leader 11th year,Gartner MQ CCaaS 2025,1,CCaaS Platform,,HIGH,2025-01,Analyst,"Enlighten AI, conversational AI, WFM integration",,,
SVM-04134,ST-CO-007-01-04,VND-0045,Genesys,CCaaS Leader,Gartner MQ CCaaS 2025,1,CCaaS Platform,,HIGH,2025-01,Analyst,"Highest Ability to Execute, AI Experience orchestration",,,
SVM-04135,ST-CO-007-01-04,VND-0046,Five9,CCaaS Leader,Gartner MQ CCaaS 2025,2,CCaaS Platform,,HIGH,2025-01,Analyst,"Enterprise AI 46% growth, intelligent virtual agent",,,
SVM-04142,ST-FA-002-01-01,VND-0069,HighRadius,Leader,Gartner I2C 2024,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04143,ST-FA-002-01-01,VND-0186,Auxis,Top FAO,Everest Group 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04144,ST-FA-002-01-01,VND-0187,Datamatics,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04145,ST-FA-002-01-01,VND-0073,EXL,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04146,ST-FA-002-01-01,VND-0195,Infosys BPM,Leader,Gartner F&A BPO 2024,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04147,ST-FA-002-01-01,VND-0071,Coupa,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04148,ST-FA-002-01-01,VND-0072,Basware,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04149,ST-FA-002-01-02,VND-0069,HighRadius,Leader,Gartner I2C 2024,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04150,ST-FA-002-01-02,VND-0070,BlackLine,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04153,ST-FA-002-01-02,VND-0187,Datamatics,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04154,ST-FA-002-01-02,VND-0880,IQ BackOffice,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04155,ST-FA-002-01-02,VND-0186,Auxis,Top FAO,Everest Group 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04156,ST-FA-002-01-02,VND-0073,EXL,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04157,ST-FA-002-01-02,VND-0004,Capgemini,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04158,ST-FA-002-01-02,VND-0041,Genpact,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04159,ST-FA-002-01-02,VND-0195,Infosys BPM,Leader,Gartner F&A BPO 2024,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04194,ST-FA-004-01-01,VND-0070,BlackLine,Leader,Gartner Magic Quadrant (Financial Close Solutions),1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04195,ST-FA-004-01-01,VND-0041,Genpact,Leader,Gartner MQ (F&A BPO); HFS Horizons,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04196,ST-FA-004-01-01,VND-0186,Auxis,High Performer,Everest Group PEAK Matrix (Major Contender),1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04204,ST-FA-005-01-01,VND-0062,KPMG,Leader,Treasury KIT Product; 2025 Financial Analysis,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04205,ST-FA-005-01-01,VND-0059,Deloitte,Strong,Global Treasury Advisory Services; 2025 Earnings Report,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04206,ST-FA-005-01-02,VND-0062,KPMG,Leader,Treasury KIT Product; Treasury 4.0 Position Paper,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04207,ST-FA-005-01-02,VND-0059,Deloitte,Strong,Cash Flow Forecasting Article; 2025 Global Treasury Survey (via PwC),1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04228,ST-FA-006-01-01,VND-0062,KPMG,Leader,2025 Financial Results (7.5% tax revenue growth); Tax Services,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04229,ST-FA-006-01-01,VND-0061,EY,Leader,2025 Financial Results (5.5% tax growth); Tax Services,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04230,ST-FA-006-01-01,VND-0059,Deloitte,Strong,2025 Financial Results (5.4% tax growth); Tax Services,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04231,ST-FA-006-01-01,VND-0060,PwC,Standard,2025 Financial Results (1.1% tax growth); Tax Services,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04232,ST-FA-006-01-01,VND-0041,Genpact,,,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04233,ST-FA-006-01-01,VND-0220,RSM US,Strong,Business Tax Services; Corporate Tax,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04234,ST-FA-006-01-02,VND-0061,EY,Leader,Tax Services; ASC 740 Advisory,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04235,ST-FA-006-01-02,VND-0059,Deloitte,Strong,Total Tax Mindset Approach; ASC 740 Services,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04255,ST-FA-001-01-01,VND-0069,HighRadius,Y,Technology,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04256,ST-FA-001-01-01,VND-0070,BlackLine,Y,Technology,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04257,ST-FA-001-01-01,VND-0071,Coupa,Y,Technology,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04258,ST-FA-001-01-01,VND-0072,Basware,Y,Technology,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04259,ST-FA-001-01-01,VND-0191,Corcentric,Y,Technology/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04260,ST-FA-001-01-01,VND-0186,Auxis,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04261,ST-FA-001-01-01,VND-0187,Datamatics,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04262,ST-FA-001-01-01,VND-0073,EXL,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04263,ST-FA-001-01-01,VND-0880,IQ BackOffice,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04264,ST-FA-001-01-01,VND-0188,Personiv,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04265,ST-FA-001-01-01,VND-0189,eClerx,Y,BPO/KPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04266,ST-FA-001-01-01,VND-0074,Sutherland,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04267,ST-FA-001-01-01,VND-0042,WNS,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04268,ST-FA-001-01-01,VND-0001,Accenture,P,IT Services/Consulting,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04269,ST-FA-001-01-01,VND-0004,Capgemini,Y,IT Services/Consulting,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04270,ST-FA-001-01-01,VND-0009,Cognizant,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04271,ST-FA-001-01-01,VND-0041,Genpact,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04272,ST-FA-001-01-01,VND-0005,IBM,Y,IT Services/Consulting,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04273,ST-FA-001-01-01,VND-0195,Infosys BPM,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04274,ST-FA-001-01-01,VND-0003,TCS,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04275,ST-FA-001-01-01,VND-0008,Wipro,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04276,ST-FA-001-01-02,VND-0069,HighRadius,Y,Technology,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04277,ST-FA-001-01-02,VND-0070,BlackLine,Y,Technology,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04278,ST-FA-001-01-02,VND-0071,Coupa,Y,Technology,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04279,ST-FA-001-01-02,VND-0072,Basware,Y,Technology,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04280,ST-FA-001-01-02,VND-0191,Corcentric,Y,Technology/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04281,ST-FA-001-01-02,VND-0186,Auxis,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04282,ST-FA-001-01-02,VND-0187,Datamatics,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04283,ST-FA-001-01-02,VND-0073,EXL,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04284,ST-FA-001-01-02,VND-0880,IQ BackOffice,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04285,ST-FA-001-01-02,VND-0188,Personiv,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04286,ST-FA-001-01-02,VND-0189,eClerx,Y,BPO/KPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04287,ST-FA-001-01-02,VND-0074,Sutherland,Y,BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04288,ST-FA-001-01-02,VND-0042,WNS,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04289,ST-FA-001-01-02,VND-0001,Accenture,P,IT Services/Consulting,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04290,ST-FA-001-01-02,VND-0004,Capgemini,Y,IT Services/Consulting,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04291,ST-FA-001-01-02,VND-0009,Cognizant,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04292,ST-FA-001-01-02,VND-0041,Genpact,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04293,ST-FA-001-01-02,VND-0005,IBM,P,IT Services/Consulting,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04294,ST-FA-001-01-02,VND-0195,Infosys BPM,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04295,ST-FA-001-01-02,VND-0003,TCS,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04296,ST-FA-001-01-02,VND-0008,Wipro,Y,IT Services/BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04465,ST-FA-010-01-01,VND-0059,Deloitte,Tier 1,"XBRL US, DART Platform, SEC Research",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04466,ST-FA-010-01-01,VND-0060,PwC,Tier 1,"XBRL.org, Disclosure Management Platform",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04467,ST-FA-010-01-01,VND-0061,EY,Tier 1,"Audit Assurance, AI Platform Integration",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04468,ST-FA-010-01-01,VND-0062,KPMG,Tier 1,"Global Statutory Audit COE, Segment Reporting",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04469,ST-FA-010-01-01,VND-0218,BDO USA,Tier 2,"Mid-Market SEC Practice, Public Company Audits",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04470,ST-FA-010-01-01,VND-0219,Grant Thornton,Tier 2,"SEC Reporting Guidance, Regulatory Compliance",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04471,ST-FA-010-01-01,VND-0220,RSM US,Tier 2,Mid-Market SEC Filer Support,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04472,ST-FA-010-01-01,VND-0221,CliftonLarsonAllen,Tier 2,"Non-Accelerated Filer, SME Focus",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04489,ST-FA-010-01-01,VND-0129,TMF Group,"Does not provide SEC filing, XBRL tagging, or stat","ST-FA-010-01-01, ST-FA-010-02-01, ST-FA-010-03-01",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04492,ST-FA-010-01-01,VND-0070,BlackLine,"Software platform vendor, not service provider. Cu","ST-FA-010-01-01, ST-FA-010-02-01, ST-FA-010-03-01",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04495,ST-FA-010-01-01,VND-0041,Genpact,General finance & accounting BPO vendor. No demons,"ST-FA-010-01-01, ST-FA-010-02-01, ST-FA-010-03-01",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04498,ST-FA-010-01-01,VND-0073,EXL,Technical accounting and finance BPO vendor. Offer,"ST-FA-010-01-01, ST-FA-010-02-01, ST-FA-010-03-01",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04501,ST-FA-010-01-01,VND-0042,WNS,General finance BPO vendor. No demonstrated SEC fi,"ST-FA-010-01-01, ST-FA-010-02-01, ST-FA-010-03-01",1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04504,ST-FA-007-01-01,VND-0071,Coupa,Leader (Both),Gartner Magic Quadrant 2025; IDC MarketScape 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04506,ST-FA-007-01-01,VND-0075,GEP,Leader (S2P + BPO),Gartner Magic Quadrant 2025; ISG Procurement BPO Leader 2023,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04508,ST-FA-007-01-01,VND-0072,Basware,Leader (P2P Focus),Gartner Magic Quadrant 2025 (AP Applications),1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04510,ST-FA-007-01-01,VND-0191,Corcentric,Major Contender,Everest Group PO Services Compendium 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04512,ST-FA-008-01-01,VND-0073,EXL,Leader (Finance),Everest Group BPO Assessment; Company Capabilities,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04513,ST-FA-008-01-02,VND-0073,EXL,Leader (Finance),Everest Group BPO Assessment; Company Capabilities,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04518,ST-FA-009-01-01,VND-0073,EXL,Leader (Finance),Everest Group BPO Assessment; Company Capabilities,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04521,ST-FA-008-01-01,VND-0041,Genpact,Leader (Finance Integration),ISG Provider Lens 2023-2025; Everest Group,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04522,ST-FA-008-01-02,VND-0041,Genpact,Leader (Finance Integration),ISG Provider Lens 2023-2025; Everest Group,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04527,ST-FA-009-01-01,VND-0041,Genpact,Leader (Finance Integration),ISG Provider Lens 2023-2025; Everest Group,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04530,ST-FA-008-01-01,VND-0001,Accenture,Leader (Finance Consulting),HFS Horizons 2024; Company Capabilities,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04531,ST-FA-008-01-02,VND-0001,Accenture,Leader (Finance Consulting),HFS Horizons 2024; Company Capabilities,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04536,ST-FA-008-01-01,VND-0004,Capgemini,Major Contender,ISG Assessment 2024-2025; Company Capabilities,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04537,ST-FA-008-01-02,VND-0004,Capgemini,Major Contender,ISG Assessment 2024-2025; Company Capabilities,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04542,ST-FA-008-01-01,VND-0009,Cognizant,Major Contender,NelsonHall FAO Assessment; ISG Assessment,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04543,ST-FA-008-01-02,VND-0009,Cognizant,Major Contender,NelsonHall FAO Assessment; ISG Assessment,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04548,ST-FA-008-01-01,VND-0300,Anaplan,Leader (Enterprise),Industry Recognition (Salesforce/Oracle); Gartner 2025 Assessment,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04549,ST-FA-008-01-02,VND-0300,Anaplan,Leader (Enterprise),Industry Recognition (Salesforce/Oracle); Gartner 2025 Assessment,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04553,ST-FA-003-01-01,VND-0070,BlackLine,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04554,ST-FA-003-01-01,VND-0069,HighRadius,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04555,ST-FA-003-01-01,VND-0041,Genpact,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04556,ST-FA-003-01-01,VND-0001,Accenture,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04557,ST-FA-003-01-01,VND-0187,Datamatics,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04558,ST-FA-003-01-01,VND-0188,Personiv,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04559,ST-FA-003-01-01,VND-0880,IQ BackOffice,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04560,ST-FA-003-01-01,VND-0189,eClerx,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04561,ST-FA-003-01-01,VND-1186,Oracle,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04562,ST-FA-003-01-02,VND-0070,BlackLine,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04563,ST-FA-003-01-02,VND-0069,HighRadius,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04564,ST-FA-003-01-02,VND-0187,Datamatics,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04565,ST-FA-003-01-02,VND-0041,Genpact,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04566,ST-FA-003-01-02,VND-0880,IQ BackOffice,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04567,ST-FA-003-01-02,VND-0188,Personiv,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04568,ST-FA-003-01-02,VND-0073,EXL,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04569,ST-FA-003-01-02,VND-0129,TMF Group,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04611,ST-FA-004-01-02,VND-0070,BlackLine,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04612,ST-FA-004-01-02,VND-0041,Genpact,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04613,ST-FA-004-01-02,VND-0001,Accenture,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04614,ST-FA-004-01-02,VND-0073,EXL,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04615,ST-FA-004-01-02,VND-0059,Deloitte,Leader/Major Contender,Gartner FCCS 2025 / Everest FAO 2025,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04646,ST-FA-007-01-02,VND-0071,Coupa,Leader/Major Contender,Gartner S2P MQ 2025 / ISG Procurement BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04647,ST-FA-007-01-02,VND-0075,GEP,Leader/Major Contender,Gartner S2P MQ 2025 / ISG Procurement BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04648,ST-FA-007-01-02,VND-0041,Genpact,Leader/Major Contender,Gartner S2P MQ 2025 / ISG Procurement BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04649,ST-FA-007-01-02,VND-0042,WNS,Leader/Major Contender,Gartner S2P MQ 2025 / ISG Procurement BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04650,ST-FA-007-01-02,VND-0001,Accenture,Leader/Major Contender,Gartner S2P MQ 2025 / ISG Procurement BPO,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04681,ST-FA-001-01-02,VND-0535,Connext Global Solutions,Strong Performer,Perplexity Research,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
SVM-04685,ST-FA-001-01-01,VND-0535,Connext Global Solutions,Strong Performer,Perplexity Research,1,BPO/IT Services,,HIGH,2025-01,Analyst,,,,
