Rate_ID,Tower_Code,Agent_Type,Tier,Location_Code,Rate_Low_USD,Rate_High_USD,Rate_Median_USD,Currency_Local,Rate_Low_Local,Rate_High_Local,Rate_Unit,Pricing_Model,Effective_Date,Source,Confidence,Last_Updated
RATE-PS-724,PS,Attorney/Lawyer – Junior,Boutique,MX-MEX,190.0,190.0,190.0,USD,190.0,190.0,Per_Hour,T&M,2025-01-01,Mexico law firm hourly report ​,MEDIUM,2025-01-03
RATE-PS-725,PS,Attorney/Lawyer – Partner,Boutique,MX-MEX,220.0,300.0,260.0,USD,220.0,300.0,Per_Hour,T&M,2025-01-01,Mexico law firm hourly report ​,MEDIUM,2025-01-03
RATE-PS-726,PS,Paralegal/Legal Assistant – Salaried median,Boutique,US-PHX,29.0,29.0,29.0,USD,29.0,29.0,Per_Hour,T&M,2025-01-01,BLS paralegal median hourly ​,HIGH,2025-01-03
RATE-PS-727,PS,Paralegal/Legal Assistant – Contract,Boutique,US-PHX,45.0,125.0,85.0,USD,45.0,125.0,Per_Hour,T&M,2025-01-01,Paralegal services price list 2025 ​,MEDIUM,2025-01-03
RATE-PS-728,PS,Paralegal/Legal Assistant – Virtual,Boutique,US-PHX,45.0,90.0,68.0,USD,45.0,90.0,Per_Hour,T&M,2025-01-01,Virtual paralegal ranges ​,MEDIUM,2025-01-03
RATE-PS-729,PS,Paralegal/Legal Assistant,LPO,IN-BLR,20.0,40.0,30.0,USD,20.0,40.0,Per_Hour,T&M,2025-01-01,Offshore legal process outsourcing norms ​,LOW,2025-01-03
RATE-PS-730,PS,Market Research Analyst – Freelance,Boutique,US-PHX,25.0,70.0,38.0,USD,25.0,70.0,Per_Hour,T&M,2025-01-01,Upwork / Salary.com data ​,MEDIUM,2025-01-03
RATE-PS-731,PS,Market Research Analyst – Employed avg,Boutique,US-PHX,32.0,40.0,36.0,USD,32.0,40.0,Per_Hour,T&M,2025-01-01,BLS market research wages ​,HIGH,2025-01-03
RATE-PS-732,PS,Marketing Consultant – Freelance,Boutique,US-PHX,48.0,82.0,65.0,USD,48.0,82.0,Per_Hour,T&M,2025-01-01,Freelance marketing rates 2025 ​,HIGH,2025-01-03
RATE-PS-733,PS,Marketing Consultant – Independent expert,Boutique,US-PHX,75.0,200.0,138.0,USD,75.0,200.0,Per_Hour,T&M,2025-01-01,Consultant fee guides 2024–2025 ​,MEDIUM,2025-01-03
RATE-PS-734,PS,Marketing Consultant – Agency,Agency,US-PHX,150.0,500.0,325.0,USD,150.0,500.0,Per_Hour,T&M,2025-01-01,Agency pricing ranges ​,MEDIUM,2025-01-03
RATE-PS-735,PS,Procurement/Strategic Sourcing Consultant,Boutique,US-PHX,50.0,67.0,54.0,USD,50.0,67.0,Per_Hour,T&M,2025-01-01,Strategic sourcing hourly (ZipRecruiter) ​,HIGH,2025-01-03
RATE-PS-736,PS,Procurement/Strategic Sourcing Consultant,Corporate,US-PHX,45.0,60.0,53.0,USD,45.0,60.0,Per_Hour,T&M,2025-01-01,Procurement salary benchmarks ​,MEDIUM,2025-01-03
RATE-OT-737,OT,Project/Program Manager – Freelance global,Boutique,US-PHX,44.0,125.0,81.0,USD,44.0,125.0,Per_Hour,T&M,2025-01-01,Contractrates + PM salary guides ​,MEDIUM,2025-01-03
RATE-OT-738,OT,Project/Program Manager – Contract employee,Corporate,US-PHX,44.0,73.0,59.0,USD,44.0,73.0,Per_Hour,T&M,2025-01-01,PM salary to hourly (Salary.com) ​,HIGH,2025-01-03
RATE-OT-739,OT,Project/Program Manager – Senior (consult.),Big4,US-PHX,75.0,100.0,88.0,USD,75.0,100.0,Per_Hour,T&M,2025-01-01,PM consulting rate guidance ​,LOW,2025-01-03
RATE-PS-740,PS,Business Analyst – Contract,Corporate,US-PHX,36.0,59.0,47.0,USD,36.0,59.0,Per_Hour,T&M,2025-01-01,Contract BA hourly rates ​,HIGH,2025-01-03
RATE-PS-741,PS,Business Analyst – Freelance,Boutique,US-PHX,50.0,120.0,80.0,USD,50.0,120.0,Per_Hour,T&M,2025-01-01,Business analyst freelance rates ​,MEDIUM,2025-01-03
RATE-PS-742,PS,Management/IT Consultant – Mid-level,Boutique,PL-WAW,45.0,70.0,58.0,USD,45.0,70.0,Per_Hour,T&M,2025-01-01,Nearshore consultant rates Poland ​,MEDIUM,2025-01-03
RATE-PS-743,PS,Management/IT Consultant – Senior,Boutique,PL-WAW,70.0,110.0,90.0,USD,70.0,110.0,Per_Hour,T&M,2025-01-01,Senior consultant Poland ranges ​,LOW,2025-01-03
RATE-PS-744,PS,General Consultant – Mixed levels,Boutique,PL-WAW,30.0,70.0,50.0,USD,30.0,70.0,Per_Hour,T&M,2025-01-01,Global outsourcing rate comparisons ​,LOW,2025-01-03
RATE-PS-745,PS,Management/IT Consultant – Mid-level,Boutique,MX-MEX,40.0,60.0,50.0,USD,40.0,60.0,Per_Hour,T&M,2025-01-01,Nearshore dev/consultant rates Mexico ​,MEDIUM,2025-01-03
RATE-PS-746,PS,Management/IT Consultant – Senior,Boutique,MX-MEX,60.0,85.0,73.0,USD,60.0,85.0,Per_Hour,T&M,2025-01-01,Nearshore dev/consultant rates Mexico ​,LOW,2025-01-03
RATE-PS-747,PS,Management/IT Consultant – Entry,Boutique,IN-BLR,20.0,35.0,28.0,USD,20.0,35.0,Per_Hour,T&M,2025-01-01,Offshore consulting rates India ​,MEDIUM,2025-01-03
RATE-PS-748,PS,Management/IT Consultant – Senior,Boutique,IN-BLR,35.0,50.0,43.0,USD,35.0,50.0,Per_Hour,T&M,2025-01-01,Offshore consulting rates India ​,MEDIUM,2025-01-03
RATE-SC-749,SC,Logistics Coordinator,MID,US-PHX,19.0,30.0,24.0,USD,19.0,30.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Zippia, Salary.com ​",HIGH,2025-01-03
RATE-SC-750,SC,Warehouse Operations Manager,MID,US-PHX,26.0,42.0,34.0,USD,26.0,42.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Salary.com, VelvetJobs ​",HIGH,2025-01-03
RATE-SC-751,SC,Demand Planner / Demand Analyst,MID,US-PHX,29.0,49.0,36.0,USD,29.0,49.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Zippia, ASCM ​",HIGH,2025-01-03
RATE-SC-752,SC,Supply Planner / Inventory Planner,MID,US-PHX,22.0,45.0,32.0,USD,22.0,45.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Salary.com ​",MEDIUM,2025-01-03
RATE-SC-753,SC,Procurement Analyst / Purchasing Specialist,MID,US-PHX,38.0,52.0,43.0,USD,38.0,52.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Indeed, BLS ​",HIGH,2025-01-03
RATE-SC-754,SC,Transportation Analyst,MID,US-PHX,35.0,48.0,39.0,USD,35.0,48.0,Per_Hour,T&M,2025-01-01,"BLS Logisticians, BLS Transportation Managers ​",MEDIUM,2025-01-03
RATE-SC-755,SC,Customs Broker / Trade Compliance Specialist,MID,US-PHX,26.0,47.0,33.0,USD,26.0,47.0,Per_Hour,T&M,2025-01-01,"Salary.com, VelvetJobs, BLS ​",MEDIUM,2025-01-03
RATE-OT-756,OT,Inventory Analyst,MID,US-PHX,15.0,50.0,29.0,USD,15.0,50.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Zippia ​",HIGH,2025-01-03
RATE-OT-757,OT,Supply Chain Analyst,MID,US-PHX,31.0,44.0,36.0,USD,31.0,44.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter, Coursera, ASCM ​",HIGH,2025-01-03
RATE-SC-758,SC,Logistics Coordinator,MID,MX-MEX,6.0,18.0,12.0,USD,6.0,18.0,Per_Hour,T&M,2025-01-01,"NovaLink, ERI, nearshore benchmarks ​",MEDIUM,2025-01-03
RATE-SC-759,SC,Warehouse Operations Manager,MID,MX-MEX,7.0,22.0,14.0,USD,7.0,22.0,Per_Hour,T&M,2025-01-01,"NovaLink, nearshore staffing benchmarks ​",LOW,2025-01-03
RATE-SC-760,SC,Demand Planner / Demand Analyst,MID,MX-MEX,8.0,24.0,16.0,USD,8.0,24.0,Per_Hour,T&M,2025-01-01,Nearshore staffing benchmarks ​,LOW,2025-01-03
RATE-SC-761,SC,Supply Planner,MID,MX-MEX,7.0,21.0,14.0,USD,7.0,21.0,Per_Hour,T&M,2025-01-01,Nearshore staffing benchmarks ​,LOW,2025-01-03
RATE-SC-762,SC,Procurement Analyst / Purchasing Specialist,MID,MX-MEX,8.0,25.0,16.0,USD,8.0,25.0,Per_Hour,T&M,2025-01-01,"Globy, NovaLink, benchmarks ​",LOW,2025-01-03
RATE-SC-763,SC,Transportation Analyst,MID,MX-MEX,6.0,18.0,12.0,USD,6.0,18.0,Per_Hour,T&M,2025-01-01,"NovaLink, nearshore logistics benchmarks ​",LOW,2025-01-03
RATE-SC-764,SC,Customs Broker / Trade Compliance Specialist,MID,MX-MEX,8.0,22.0,15.0,USD,8.0,22.0,Per_Hour,T&M,2025-01-01,Nearshore trade compliance benchmarks ​,LOW,2025-01-03
RATE-OT-765,OT,Inventory Analyst,MID,MX-MEX,7.0,19.0,13.0,USD,7.0,19.0,Per_Hour,T&M,2025-01-01,"ERI Supply Chain Associate, benchmarks ​",LOW,2025-01-03
RATE-OT-766,OT,Supply Chain Analyst,MID,MX-MEX,6.0,20.0,13.0,USD,6.0,20.0,Per_Hour,T&M,2025-01-01,"ERI, NovaLink, nearshore data ​",MEDIUM,2025-01-03
RATE-SC-767,SC,Logistics Coordinator,MID,PL-WAW,9.0,16.0,12.0,USD,9.0,16.0,Per_Hour,T&M,2025-01-01,PayScale Logistics Coordinator Poland ​,MEDIUM,2025-01-03
RATE-SC-768,SC,Warehouse Operations Manager,MID,PL-WAW,10.0,22.0,16.0,USD,10.0,22.0,Per_Hour,T&M,2025-01-01,"ERI Warehouse Manager Poland, benchmarks ​",LOW,2025-01-03
RATE-SC-769,SC,Demand Planner / Demand Analyst,MID,PL-WAW,11.0,26.0,18.0,USD,11.0,26.0,Per_Hour,T&M,2025-01-01,Analyst salary benchmarks Poland ​,LOW,2025-01-03
RATE-SC-770,SC,Supply Planner,MID,PL-WAW,10.0,22.0,15.0,USD,10.0,22.0,Per_Hour,T&M,2025-01-01,Planning role benchmarks Poland ​,LOW,2025-01-03
RATE-SC-771,SC,Procurement Analyst / Purchasing Specialist,MID,PL-WAW,12.0,28.0,19.0,USD,12.0,28.0,Per_Hour,T&M,2025-01-01,Analyst/manager benchmarks Poland ​,LOW,2025-01-03
RATE-SC-772,SC,Transportation Analyst,MID,PL-WAW,10.0,24.0,16.0,USD,10.0,24.0,Per_Hour,T&M,2025-01-01,Logistics professional benchmarks Poland ​,LOW,2025-01-03
RATE-SC-773,SC,Customs Broker / Trade Compliance Specialist,MID,PL-WAW,12.0,30.0,20.0,USD,12.0,30.0,Per_Hour,T&M,2025-01-01,EU trade compliance benchmarks ​,LOW,2025-01-03
RATE-OT-774,OT,Inventory Analyst,MID,PL-WAW,9.0,20.0,14.0,USD,9.0,20.0,Per_Hour,T&M,2025-01-01,Analyst benchmarks Poland ​,LOW,2025-01-03
RATE-OT-775,OT,Supply Chain Analyst,MID,PL-WAW,11.0,18.0,13.0,USD,11.0,18.0,Per_Hour,T&M,2025-01-01,WorldSalaries Supply Chain Analyst Poland ​,MEDIUM,2025-01-03
RATE-SC-776,SC,Logistics Coordinator,MID,IN-BLR,1.5,5.0,3.0,USD,1.5,5.0,Per_Hour,T&M,2025-01-01,India supply chain analyst & entry-level data ​,LOW,2025-01-03
RATE-SC-777,SC,Warehouse Operations Manager,MID,IN-BLR,2.0,7.0,4.0,USD,2.0,7.0,Per_Hour,T&M,2025-01-01,India operations & management benchmarks ​,LOW,2025-01-03
RATE-SC-778,SC,Demand Planner / Demand Analyst,MID,IN-BLR,1.5,5.0,3.0,USD,1.5,5.0,Per_Hour,T&M,2025-01-01,India planning/analyst benchmarks ​,LOW,2025-01-03
RATE-SC-779,SC,Supply Planner,MID,IN-BLR,1.5,5.0,3.0,USD,1.5,5.0,Per_Hour,T&M,2025-01-01,India planning/analyst benchmarks ​,LOW,2025-01-03
RATE-SC-780,SC,Procurement Analyst / Purchasing Specialist,MID,IN-BLR,2.0,7.0,4.0,USD,2.0,7.0,Per_Hour,T&M,2025-01-01,India procurement & analyst data ​,LOW,2025-01-03
RATE-SC-781,SC,Transportation Analyst,MID,IN-BLR,1.5,5.0,3.0,USD,1.5,5.0,Per_Hour,T&M,2025-01-01,India logistics benchmarks ​,LOW,2025-01-03
RATE-SC-782,SC,Customs Broker / Trade Compliance Specialist,MID,IN-BLR,2.0,10.0,5.0,USD,2.0,10.0,Per_Hour,T&M,2025-01-01,Customs brokerage salary India ​,LOW,2025-01-03
RATE-OT-783,OT,Inventory Analyst,MID,IN-BLR,1.5,5.0,3.0,USD,1.5,5.0,Per_Hour,T&M,2025-01-01,India analyst benchmarks ​,LOW,2025-01-03
RATE-OT-784,OT,Supply Chain Analyst,MID,IN-BLR,2.0,6.5,3.5,USD,2.0,6.5,Per_Hour,T&M,2025-01-01,"GeeksforGeeks, Coursera India analyst salary ​",MEDIUM,2025-01-03
RATE-SC-785,SC,Logistics Coordinator,MID,PH-MNL,2.0,8.0,5.0,USD,2.0,8.0,Per_Hour,T&M,2025-01-01,PH supply chain/analyst benchmarks ​,LOW,2025-01-03
RATE-SC-786,SC,Warehouse Operations Manager,MID,PH-MNL,2.5,9.0,5.5,USD,2.5,9.0,Per_Hour,T&M,2025-01-01,PH operations benchmarks ​,LOW,2025-01-03
RATE-SC-787,SC,Demand Planner / Demand Analyst,MID,PH-MNL,2.0,8.0,5.0,USD,2.0,8.0,Per_Hour,T&M,2025-01-01,PH planning/analyst benchmarks ​,LOW,2025-01-03
RATE-SC-788,SC,Supply Planner,MID,PH-MNL,2.0,8.0,5.0,USD,2.0,8.0,Per_Hour,T&M,2025-01-01,PH planning/analyst benchmarks ​,LOW,2025-01-03
RATE-SC-789,SC,Procurement Analyst / Purchasing Specialist,MID,PH-MNL,2.5,10.0,6.0,USD,2.5,10.0,Per_Hour,T&M,2025-01-01,PH analyst benchmarks ​,LOW,2025-01-03
RATE-SC-790,SC,Transportation Analyst,MID,PH-MNL,2.0,8.0,5.0,USD,2.0,8.0,Per_Hour,T&M,2025-01-01,PH logistics benchmarks ​,LOW,2025-01-03
RATE-SC-791,SC,Customs Broker / Trade Compliance Specialist,MID,PH-MNL,2.5,12.0,6.0,USD,2.5,12.0,Per_Hour,T&M,2025-01-01,Paylab & ERI customs roles PH ​,MEDIUM,2025-01-03
RATE-OT-792,OT,Inventory Analyst,MID,PH-MNL,2.0,8.0,5.0,USD,2.0,8.0,Per_Hour,T&M,2025-01-01,PH analyst benchmarks ​,LOW,2025-01-03
RATE-OT-793,OT,Supply Chain Analyst,MID,PH-MNL,3.0,10.0,6.5,USD,3.0,10.0,Per_Hour,T&M,2025-01-01,ERI & PayScale Supply Chain Analyst PH ​,HIGH,2025-01-03
RATE-CL-794,CL,CRA,I,US-PHX,24.0,31.0,28.0,USD,24.0,31.0,Per_Hour,T&M,2025-01-01,"CCRPS, ZipRecruiter, VelvetJobs ​",HIGH,2025-01-03
RATE-CL-795,CL,CRA,II,US-PHX,34.0,43.0,39.0,USD,34.0,43.0,Per_Hour,T&M,2025-01-01,"CCRPS, BDO CRO survey ​",MEDIUM,2025-01-03
RATE-CL-796,CL,CRA,III/Sr,US-PHX,46.0,63.0,55.0,USD,46.0,63.0,Per_Hour,T&M,2025-01-01,"CCRPS, VelvetJobs, craresources ​",MEDIUM,2025-01-03
RATE-CL-797,CL,CRA,Contract (,US-PHX,29.0,70.0,41.0,USD,29.0,70.0,Per_Hour,T&M,2025-01-01,ZipRecruiter Contract CRA ​,HIGH,2025-01-03
RATE-CL-798,CL,Clinical Trial Coordinator,Mid,US-PHX,26.0,47.0,32.0,USD,26.0,47.0,Per_Hour,T&M,2025-01-01,ZipRecruiter CTC/CRC ​,HIGH,2025-01-03
RATE-CL-799,CL,Medical Writer,Junior,US-PHX,70.0,110.0,90.0,USD,70.0,110.0,Per_Hour,T&M,2025-01-01,EFA / consulting rates article ​,MEDIUM,2025-01-03
RATE-CL-800,CL,Medical Writer,Senior/Reg,US-PHX,125.0,175.0,150.0,USD,125.0,175.0,Per_Hour,T&M,2025-01-01,"Consulting MW rates, Lyrical Medical ​",MEDIUM,2025-01-03
RATE-CL-801,CL,Medical Writer,Freelance ,US-PHX,25.0,51.0,30.0,USD,25.0,51.0,Per_Hour,T&M,2025-01-01,PayScale Freelance MW ​,MEDIUM,2025-01-03
RATE-CL-802,CL,Regulatory Affairs Specialist,Mid,US-PHX,33.0,46.0,40.0,USD,33.0,46.0,Per_Hour,T&M,2025-01-01,"Salary.com RA Specialist I, ZipRecruiter ​",HIGH,2025-01-03
RATE-CL-803,CL,Regulatory Affairs Specialist,Senior,US-PHX,46.0,70.0,55.0,USD,46.0,70.0,Per_Hour,T&M,2025-01-01,Dennis Partners RA guide ​,MEDIUM,2025-01-03
RATE-CL-804,CL,Drug Safety / PV,Associate,US-PHX,19.0,29.0,24.0,USD,19.0,29.0,Per_Hour,T&M,2025-01-01,PV salary landscape USA ​,MEDIUM,2025-01-03
RATE-CL-805,CL,Drug Safety / PV,Specialist,US-PHX,34.0,43.0,38.0,USD,34.0,43.0,Per_Hour,T&M,2025-01-01,PV specialist salary reports ​,MEDIUM,2025-01-03
RATE-CL-806,CL,Biostatistician,Mid,US-PHX,40.0,60.0,52.0,USD,40.0,60.0,Per_Hour,T&M,2025-01-01,"Salary.com, ZipRecruiter ​",MEDIUM,2025-01-03
RATE-CL-807,CL,Biostatistician,Senior Con,US-PHX,250.0,800.0,400.0,USD,250.0,800.0,Per_Hour,T&M,2025-01-01,Biostat consulting rate discussions ​,LOW,2025-01-03
RATE-CL-808,CL,Medical Coder (CPC/CCS),Certified,US-PHX,22.0,30.0,26.0,USD,22.0,30.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter contract coder, PayScale CPC, AAPC survey ​",HIGH,2025-01-03
RATE-CL-809,CL,Medical Biller,Contractor,US-PHX,20.0,30.0,22.0,USD,20.0,30.0,Per_Hour,T&M,2025-01-01,ZipRecruiter independent contractor biller ​,MEDIUM,2025-01-03
RATE-CL-810,CL,QA Specialist (GxP),Mid,US-PHX,30.0,40.0,34.0,USD,30.0,40.0,Per_Hour,T&M,2025-01-01,"ZipRecruiter pharma QA, Indeed QA ​",MEDIUM,2025-01-03
RATE-CL-811,CL,QA Specialist (GxP),Senior,US-PHX,50.0,90.0,65.0,USD,50.0,90.0,Per_Hour,T&M,2025-01-01,GxP contract rate guides ​,LOW,2025-01-03
RATE-CL-812,CL,Clinical Data Manager,Mid,US-PHX,47.0,65.0,55.0,USD,47.0,65.0,Per_Hour,T&M,2025-01-01,"PayScale, Salary.com, Comparably CDM ​",HIGH,2025-01-03
RATE-CL-813,CL,CRA,Mid,IE-DUB,30.0,45.0,37.0,USD,30.0,45.0,Per_Hour,T&M,2025-01-01,"Life Science Recruitment IE survey, Morgan McKinley ​",MEDIUM,2025-01-03
RATE-CL-814,CL,Clinical Trial Coordinator,Mid,IE-DUB,27.0,40.0,33.0,USD,27.0,40.0,Per_Hour,T&M,2025-01-01,IE life science salary bands ​,LOW,2025-01-03
RATE-CL-815,CL,Medical Writer,Junior,IE-DUB,30.0,45.0,37.0,USD,30.0,45.0,Per_Hour,T&M,2025-01-01,Tech/medical writer bands IE ​,LOW,2025-01-03
RATE-CL-816,CL,Medical Writer,Senior,IE-DUB,65.0,90.0,78.0,USD,65.0,90.0,Per_Hour,T&M,2025-01-01,EPM Scientific EU contractor guide (GBP→USD) ​,LOW,2025-01-03
RATE-CL-817,CL,Regulatory Affairs Specialist,Officer,IE-DUB,30.0,60.0,40.0,USD,30.0,60.0,Per_Hour,T&M,2025-01-01,Life Science Recruitment RA officer/manager ​,MEDIUM,2025-01-03
RATE-CL-818,CL,Regulatory Affairs Specialist,Manager,IE-DUB,55.0,120.0,80.0,USD,55.0,120.0,Per_Hour,T&M,2025-01-01,Life Science Recruitment RA manager day rates ​,LOW,2025-01-03
RATE-CL-819,CL,Drug Safety / PV,Specialist,IE-DUB,30.0,50.0,40.0,USD,30.0,50.0,Per_Hour,T&M,2025-01-01,EU PV salary bands extrapolated ​,LOW,2025-01-03
RATE-CL-820,CL,Biostatistician,Mid,IE-DUB,35.0,55.0,45.0,USD,35.0,55.0,Per_Hour,T&M,2025-01-01,EU biostat rates extrapolated from ASA data ​,LOW,2025-01-03
RATE-CL-821,CL,Medical Coder,Certified,IE-DUB,22.0,35.0,28.0,USD,22.0,35.0,Per_Hour,T&M,2025-01-01,Global coding salary benchmarks ​,LOW,2025-01-03
RATE-CL-822,CL,Medical Biller,Contractor,IE-DUB,18.0,30.0,24.0,USD,18.0,30.0,Per_Hour,T&M,2025-01-01,Global billing salary benchmarks ​,LOW,2025-01-03
RATE-CL-823,CL,QA Specialist (GxP),Mid,IE-DUB,32.0,55.0,42.0,USD,32.0,55.0,Per_Hour,T&M,2025-01-01,Life Science Recruitment QA specialist ​,MEDIUM,2025-01-03
RATE-CL-824,CL,QA Specialist (GxP),Senior,IE-DUB,55.0,95.0,70.0,USD,55.0,95.0,Per_Hour,T&M,2025-01-01,Life Science Recruitment QA senior/manager ​,MEDIUM,2025-01-03
RATE-CL-825,CL,Clinical Data Manager,Mid,IE-DUB,35.0,55.0,45.0,USD,35.0,55.0,Per_Hour,T&M,2025-01-01,IE data management bands ​,LOW,2025-01-03
RATE-CL-826,CL,CRA,Mid,PL-WAW,18.0,25.0,20.0,USD,18.0,25.0,Per_Hour,T&M,2025-01-01,"ERI CRA Poland salary, PayScale PL ​",MEDIUM,2025-01-03
RATE-CL-827,CL,Clinical Trial Coordinator,Mid,PL-WAW,15.0,22.0,18.0,USD,15.0,22.0,Per_Hour,T&M,2025-01-01,PL clinical roles extrapolated from CRA differentials ​,LOW,2025-01-03
RATE-CL-828,CL,Medical Writer,Junior,PL-WAW,25.0,35.0,30.0,USD,25.0,35.0,Per_Hour,T&M,2025-01-01,EU nearshore MW rate ranges ​,LOW,2025-01-03
RATE-CL-829,CL,Medical Writer,Senior,PL-WAW,40.0,60.0,50.0,USD,40.0,60.0,Per_Hour,T&M,2025-01-01,EU MW contractor benchmarks (discount to IE/DE) ​,LOW,2025-01-03
RATE-CL-830,CL,Regulatory Affairs Specialist,Mid,PL-WAW,18.0,30.0,23.0,USD,18.0,30.0,Per_Hour,T&M,2025-01-01,"EU RA salary bandings, RA Reddit ​",LOW,2025-01-03
RATE-CL-831,CL,Drug Safety / PV,Specialist,PL-WAW,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,EU PV salary bands scaled to PL ​,LOW,2025-01-03
RATE-CL-832,CL,Biostatistician,Mid,PL-WAW,22.0,32.0,27.0,USD,22.0,32.0,Per_Hour,T&M,2025-01-01,EU biostat rates adjusted for PL ​,LOW,2025-01-03
RATE-CL-833,CL,Medical Coder,Certified,PL-WAW,12.0,18.0,15.0,USD,12.0,18.0,Per_Hour,T&M,2025-01-01,Offshore coding rate benchmarks ​,LOW,2025-01-03
RATE-CL-834,CL,Medical Biller,Contractor,PL-WAW,12.0,16.0,14.0,USD,12.0,16.0,Per_Hour,T&M,2025-01-01,Offshore billing rate benchmarks ​,LOW,2025-01-03
RATE-CL-835,CL,QA Specialist (GxP),Mid,PL-WAW,20.0,32.0,25.0,USD,20.0,32.0,Per_Hour,T&M,2025-01-01,EU QA contract rates guide Europe ​,LOW,2025-01-03
RATE-CL-836,CL,Clinical Data Manager,Mid,PL-WAW,25.0,38.0,30.0,USD,25.0,38.0,Per_Hour,T&M,2025-01-01,Nearshore CDM rates scaled from EU ​,LOW,2025-01-03
RATE-CL-837,CL,CRA,I,IN-BLR,12.0,18.0,15.0,USD,12.0,18.0,Per_Hour,T&M,2025-01-01,CRA salary India from global CRA report ​,MEDIUM,2025-01-03
RATE-CL-838,CL,CRA,II,IN-BLR,16.0,22.0,19.0,USD,16.0,22.0,Per_Hour,T&M,2025-01-01,CRA worldwide differential scaling ​,MEDIUM,2025-01-03
RATE-CL-839,CL,CRA,III/Sr,IN-BLR,20.0,28.0,24.0,USD,20.0,28.0,Per_Hour,T&M,2025-01-01,Senior CRA India in MNC CROs ​,MEDIUM,2025-01-03
RATE-CL-840,CL,Clinical Trial Coordinator,Mid,IN-BLR,12.0,18.0,15.0,USD,12.0,18.0,Per_Hour,T&M,2025-01-01,CRC salary India scaled from CRA ​,LOW,2025-01-03
RATE-CL-841,CL,Medical Writer,Junior,IN-BLR,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,India medical writing market report ​,MEDIUM,2025-01-03
RATE-CL-842,CL,Medical Writer,Senior,IN-BLR,35.0,50.0,40.0,USD,35.0,50.0,Per_Hour,T&M,2025-01-01,India senior MW export-oriented rates ​,LOW,2025-01-03
RATE-CL-843,CL,Regulatory Affairs Specialist,Mid,IN-BLR,12.0,20.0,15.0,USD,12.0,20.0,Per_Hour,T&M,2025-01-01,RA India salary bands extrapolated ​,LOW,2025-01-03
RATE-CL-844,CL,Drug Safety / PV,Associate,IN-BLR,2.5,5.0,4.0,USD,2.5,5.0,Per_Hour,T&M,2025-01-01,Entry PV salaries ₹3–5L (case processing) ​,MEDIUM,2025-01-03
RATE-CL-845,CL,Drug Safety / PV,Specialist,IN-BLR,6.0,12.0,9.0,USD,6.0,12.0,Per_Hour,T&M,2025-01-01,PV salary India avg ₹16.6–21.5L ​,HIGH,2025-01-03
RATE-CL-846,CL,Biostatistician,Mid,IN-BLR,18.0,30.0,22.0,USD,18.0,30.0,Per_Hour,T&M,2025-01-01,India biostat/quant roles scaled from global ​,LOW,2025-01-03
RATE-CL-847,CL,Medical Coder,Certified,IN-BLR,8.0,12.0,10.0,USD,8.0,12.0,Per_Hour,T&M,2025-01-01,Offshore CPC coding benchmarks ​,MEDIUM,2025-01-03
RATE-CL-848,CL,Medical Biller,Contractor,IN-BLR,6.0,10.0,8.0,USD,6.0,10.0,Per_Hour,T&M,2025-01-01,"Offshore billing benchmarks, BMB pricing ​",MEDIUM,2025-01-03
RATE-CL-849,CL,QA Specialist (GxP),Mid,IN-BLR,12.0,20.0,15.0,USD,12.0,20.0,Per_Hour,T&M,2025-01-01,India pharma QA salary bands extrapolated ​,LOW,2025-01-03
RATE-CL-850,CL,Clinical Data Manager,Mid,IN-BLR,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,India CDM salary bands scaled from PV and CRA ​,LOW,2025-01-03
RATE-COP-851,COP,Content Writer / Creator,MID,US-PHX,19.0,34.0,26.0,USD,19.0,34.0,Per_Hour,T&M,2025-01-01,"Upwork, Glassdoor, Contently, Skyword​",HIGH,2025-01-03
RATE-COP-852,COP,Content Writer / Creator,MID,PL-WAW,15.0,25.0,20.0,USD,15.0,25.0,Per_Hour,T&M,2025-01-01,Upwork PL writer rates​,MEDIUM,2025-01-03
RATE-COP-853,COP,Content Writer / Creator,MID,MX-MEX,12.0,20.0,16.0,USD,12.0,20.0,Per_Hour,T&M,2025-01-01,Regional freelance benchmarks​,LOW,2025-01-03
RATE-COP-854,COP,Content Writer / Creator,MID,PH-MNL,5.0,12.0,8.0,USD,5.0,12.0,Per_Hour,T&M,2025-01-01,Global contractor benchmarks​,LOW,2025-01-03
RATE-COP-855,COP,Content Writer / Creator,MID,IN-BLR,6.0,30.0,15.0,USD,6.0,30.0,Per_Hour,T&M,2025-01-01,India freelance content rates​,MEDIUM,2025-01-03
