Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes
ST-AI-005-02-04,VND-0621,Domino Data Lab,,,,Established,2013,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Hybrid/multi-cloud MLOps; managed platform
ST-AI-005-03-01,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-03-02,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-03-03,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-02-01,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-01-01,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-01-02,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-01-03,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-01-04,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-02-02,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-01-05,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-02-03,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-02-04,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-04-01,VND-0827,H2O.ai,Leader,Gartner,1,Established,2012,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; AutoML Driverless AI; managed AI Cloud
ST-AI-005-03-02,VND-1553,Tecton,,,,Emerging,2019,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Feature store specialist; real-time serving
ST-AI-005-03-03,VND-1553,Tecton,,,,Emerging,2019,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Feature store specialist; real-time serving
ST-AI-005-02-03,VND-1553,Tecton,,,,Emerging,2019,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Feature store specialist; real-time serving
ST-AI-005-02-04,VND-1553,Tecton,,,,Emerging,2019,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Feature store specialist; real-time serving
ST-AI-005-03-02,VND-0331,Arize AI,,,,Emerging,2020,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; ML observability and LLM tracing specialist
ST-AI-005-03-03,VND-0331,Arize AI,,,,Emerging,2020,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; ML observability and LLM tracing specialist
ST-AI-005-01-05,VND-0331,Arize AI,,,,Emerging,2020,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; ML observability and LLM tracing specialist
ST-AI-005-02-03,VND-0331,Arize AI,,,,Emerging,2020,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; ML observability and LLM tracing specialist
ST-AI-005-02-04,VND-0331,Arize AI,,,,Emerging,2020,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; ML observability and LLM tracing specialist
ST-AI-005-03-01,VND-0737,Fiddler AI,,,,Emerging,2018,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Model explainability (XAI) and fairness specialist
ST-AI-005-03-02,VND-0737,Fiddler AI,,,,Emerging,2018,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Model explainability (XAI) and fairness specialist
ST-AI-005-01-05,VND-0737,Fiddler AI,,,,Emerging,2018,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Model explainability (XAI) and fairness specialist
ST-AI-005-02-03,VND-0737,Fiddler AI,,,,Emerging,2018,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Model explainability (XAI) and fairness specialist
ST-AI-005-02-04,VND-0737,Fiddler AI,,,,Emerging,2018,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Model explainability (XAI) and fairness specialist
ST-AI-005-03-01,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-03-02,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-03-03,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-02-01,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-01-02,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-01-03,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-01-04,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-02-02,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-01-05,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-02-03,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-02-04,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-04-01,VND-0001,Accenture,Leader,Everest,1,Established,1989,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; MyWizard platform; managed services at scale
ST-AI-005-03-01,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-03-02,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-03-03,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-02-01,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-01-01,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-01-02,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-01-03,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-01-04,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-02-02,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-02-03,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-02-04,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-04-01,VND-0059,Deloitte,Leader,Everest,1,Established,1845,HIGH,2025-01,Analyst,Cross-mapped from MLOps matrix; Trustworthy AI; ReadyAI MLOps managed services
ST-AI-005-03-01,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-03-02,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-03-03,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-02-01,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-01-01,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-01-02,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-01-03,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-01-04,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-02-02,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-01-05,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-02-03,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-02-04,VND-0216,Slalom,,,,Established,2001,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; Modern data culture; project-based consulting
ST-AI-005-03-01,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-03-02,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-03-03,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-02-01,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-01-01,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-01-02,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-01-03,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-01-04,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-02-02,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-01-05,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-02-03,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-005-02-04,VND-0167,Thoughtworks,,,,Established,1993,LOW,2025-01,Manual,Cross-mapped from MLOps matrix; CD4ML inventors; high-end engineering consulting
ST-AI-001-01-02,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-01-03,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-01-05,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-02-02,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-03-01,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-03-02,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-04-01,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-03-03,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-04-02,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-01-06,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-02-03,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-03-04,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-03-05,VND-1405,Scale AI,Leader,IDC,1,Established,2016,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Full-stack Data Engine; GenAI/LLM data standard
ST-AI-001-01-02,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-01-03,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-01-04,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-02-01,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-02-02,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-03-02,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-04-01,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-05-01,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-03-03,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-01-06,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-03-05,VND-0317,Appen,Leader,Everest,1,Established,1996,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; 1M+ crowd; large-scale collection and multilingual
ST-AI-001-01-02,VND-1527,TELUS International,Leader,Everest,1,Established,2005,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Enterprise security; content moderation at scale
ST-AI-001-01-03,VND-1527,TELUS International,Leader,Everest,1,Established,2005,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Enterprise security; content moderation at scale
ST-AI-001-01-05,VND-1527,TELUS International,Leader,Everest,1,Established,2005,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Enterprise security; content moderation at scale
ST-AI-001-02-01,VND-1527,TELUS International,Leader,Everest,1,Established,2005,HIGH,2025-01,Analyst,Cross-mapped from annotation matrix; Enterprise security; content moderation at scale
