Mapping_ID,Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes,Maxx_Rec_Tier,Price_Position,Typical_Delivery_Location
SVM-01484,ST-PS-002-01-05,VND-1690,Weber Shandwick,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2001 | Service Type Tag: (PR Services),,,
SVM-01485,ST-PS-002-01-05,VND-1562,The Door,,Observer PR Power,3,Emerging,2008,MEDIUM,2025-01,Analyst,Hospitality/Lifestyle specialist; highly agile model.,,,
SVM-01486,ST-PS-002-02-05,VND-1664,Viral Nation,Leader,Influencer Mkt Hub,1,Emerging,2014,HIGH,2025-01,Analyst,Data-centric influencer agency; leader in B2C viral activations.,,,
SVM-01487,ST-PS-002-02-05,VND-0896,Influential,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2013 | Service Type Tag: (Influencer Mkt),,,
SVM-01488,ST-PS-002-02-06,VND-0416,Braze,Leader,Forrester (Cross-Channel),1,Established,2011,HIGH,2025-01,Analyst,Customer engagement platform with heavy email automation capabilities.,,,
SVM-01489,ST-PS-002-02-06,VND-0962,Klaviyo,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2012 | Service Type Tag: (Email Marketing),,,
SVM-01490,ST-PS-002-03-01,VND-0261,Acxiom,Leader,Forrester (Service Providers),1,Established,1969,HIGH,2025-01,Analyst,Heavyweight consumer data analytics and identity resolution.,,,
SVM-01491,ST-PS-002-03-01,VND-1569,Tiger Analytics,Major Contender,,1,Emerging,,MEDIUM,2025-01,Analyst,2011 | Service Type Tag: (Marketing Analytics),,,
SVM-01492,ST-PS-002-04-01,VND-1276,Prosci,Leader,Industry Standard,1,Established,1994,HIGH,2025-01,Analyst,"The ""ADKAR"" methodology standard for change management.",,,
SVM-01493,ST-PS-002-04-01,VND-0972,Kotter,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2008 | Service Type Tag: (Change Management),,,
SVM-01494,ST-PS-003-01-01,VND-1059,McKinsey & Co,Leader,Vault Consulting 50,1,Established,1926,HIGH,2025-01,Analyst,The gold standard for corporate strategy; \#1 in prestige.,,,
SVM-01495,ST-PS-003-01-01,VND-0103,BCG,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1963 | Service Type Tag: (Corp Strategy),,,
SVM-01496,ST-PS-003-01-01,VND-0379,Bain & Co,Leader,Vault Consulting 50,1,Established,1973,HIGH,2025-01,Analyst,\#1 place to work; famous for private equity and NPS methodology.,,,
SVM-01497,ST-PS-003-01-01,VND-0602,DayBlink,,Vault Boutique \#11,2,Emerging,2013,MEDIUM,2025-01,Analyst,High-growth boutique focused on execution and rapid value.,,,
SVM-01498,ST-PS-003-01-02,VND-0903,Innosight,Leader,Forbes Best Consulting,2,Established,2000,HIGH,2025-01,Analyst,Founded by Clayton Christensen; disruptive innovation strategy.,,,
SVM-01499,ST-PS-003-01-02,VND-1684,Waveup,,,1,Emerging,,MEDIUM,2025-01,Research,2014 | Service Type Tag: (Growth Strategy),,,
SVM-01500,ST-PS-003-01-03,VND-0109,L.E.K. Consulting,Major Contender,Vault,2,Established,1983,HIGH,2025-01,Analyst,Specialist in market entry and M\&A due diligence.,,,
SVM-01501,ST-PS-003-01-03,VND-1721,YCP Solidiance,,,1,Established,,MEDIUM,2025-01,Research,2011 | Service Type Tag: (Market Entry),,,
SVM-01502,ST-PS-003-01-04,VND-0649,EY-Parthenon,Leader,Vault,1,Established,2014,HIGH,2025-01,Analyst,Strategy arm of EY; massive scale in M\&A transaction support.,,,
SVM-01503,ST-PS-003-01-04,VND-1493,Strategy&,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2014 | Service Type Tag: (M\&A Strategy),,,
SVM-01504,ST-PS-003-02-01,VND-1283,Publicis Sapient,Leader,Forrester (Digital Biz),1,Established,1990,HIGH,2025-01,Analyst,"""SPEED"" capabilities; blends strategy with deep engineering.",,,
SVM-01505,ST-PS-003-02-01,VND-0252,Accenture Song,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2009 | Service Type Tag: (Digital Strategy),,,
SVM-01506,ST-PS-003-03-01,VND-0825,Guidehouse,Leader,Vault (Public Sector),1,Established,2018,HIGH,2025-01,Analyst,Spin-off of PwC Public Sector; heavy regulatory/compliance focus.,,,
SVM-01507,ST-PS-003-03-01,VND-0110,Alvarez & Marsal,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1983 | Service Type Tag: (Regulatory Defense),,,
SVM-01508,ST-PS-003-04-01,VND-0553,Cornerstone Research,Leader,Vault (Econ Consulting),1,Established,1989,HIGH,2025-01,Analyst,Economic and financial analysis for complex litigation.,,,
SVM-01509,ST-PS-003-04-01,VND-1167,Ocean Tomo,,,1,Established,,MEDIUM,2025-01,Research,2003 | Service Type Tag: (IP Litigation),,,
SVM-01510,ST-PS-004-01-01,VND-0059,Deloitte,Leader,Gartner (Business Trans),1,Established,1845,HIGH,2025-01,Analyst,Broadest capabilities in operating model redesign.,,,
SVM-01511,ST-PS-004-01-01,VND-0106,Kearney,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1926 | Service Type Tag: (Op Model Design),,,
SVM-01512,ST-PS-004-01-01,VND-0297,Aminad,,Vault Boutique,3,Emerging,2019,MEDIUM,2025-01,Analyst,Boutique focused on supply chain and ops transformation.,,,
SVM-01513,ST-PS-004-01-02,VND-0470,Celonis,Leader,Gartner (Process Mining),1,Established,2011,HIGH,2025-01,Analyst,"Tech-led process optimization; defines the ""Process Mining"" category.",,,
SVM-01514,ST-PS-004-01-02,VND-0041,Genpact,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1997 | Service Type Tag: (Process Opt),,,
SVM-01515,ST-PS-004-02-01,VND-0075,GEP,Leader,IDC MarketScape (Procure),1,Established,1999,HIGH,2025-01,Analyst,Unified procurement and supply chain software \+ consulting.,,,
SVM-01516,ST-PS-004-02-01,VND-0480,Chainalytics,Major Contender,,1,Established,,MEDIUM,2025-01,Analyst,2001 | Service Type Tag: (Supply Chain),,,
SVM-01517,ST-PS-004-01-03,VND-1161,North Highland,Challenger,ALM Intelligence,2,Established,1992,HIGH,2025-01,Analyst,"""People-centric"" change management; employee-owned.",,,
SVM-01518,ST-PS-004-01-03,VND-0387,Beehive,,,1,Emerging,,MEDIUM,2025-01,Research,2019 | Service Type Tag: (Change Management),,,
SVM-01519,ST-PS-004-02-02,VND-0004,Capgemini,Leader,Gartner (IT Services),1,Established,1967,HIGH,2025-01,Analyst,Leader in large-scale ERP and tech implementation.,,,
SVM-01520,ST-PS-004-02-02,VND-0009,Cognizant,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1994 | Service Type Tag: (Tech Implementation),,,
SVM-01521,ST-PS-004-01-04,VND-0278,AlixPartners,Leader,Vault (Restructuring),1,Established,1981,HIGH,2025-01,Analyst,"""When it really matters"" \- urgent cost takeout and turnaround.",,,
SVM-01522,ST-PS-004-01-04,VND-0906,Insight Sourcing,,,1,Established,,MEDIUM,2025-01,Research,2002 | Service Type Tag: (Cost Transformation),,,
SVM-01523,ST-PS-004-03-01,VND-0081,CBRE,Leader,Industry Standard,1,Established,1906,HIGH,2025-01,Analyst,World's largest commercial real estate services firm.,,,
SVM-01524,ST-PS-004-03-01,VND-0082,JLL,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1783 | Service Type Tag: (Real Estate Trans),,,
SVM-01525,ST-PS-004-04-01,VND-0724,Factor,Leader,Chambers (NewLaw),1,Emerging,2019,HIGH,2025-01,Analyst,Spun out of Axiom; handles complex legal transaction management.,,,
SVM-01526,ST-PS-004-04-01,VND-0117,Elevate,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2011 | Service Type Tag: (Commercial Contracts),,,
SVM-01527,ST-PS-005-01-01,VND-0778,Frog Design,Leader,Industry Standard,1,Established,1969,HIGH,2025-01,Analyst,"Iconic product design firm (Apple, Sony); part of Capgemini.",,,
SVM-01528,ST-PS-005-01-01,VND-0889,Ideo,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1991 | Service Type Tag: (Product Design),,,
SVM-01529,ST-PS-005-01-01,VND-1499,StudioRed,,Design Awards,2,Established,1983,MEDIUM,2025-01,Analyst,Silicon Valley staple for medical and tech hardware design.,,,
SVM-01530,ST-PS-005-01-02,VND-1516,Synapse,Leader,Industry Standard,2,Established,2002,HIGH,2025-01,Analyst,Product development (Part of Capgemini); heavy engineering focus.,,,
SVM-01531,ST-PS-005-01-02,VND-1469,Spanner,,,1,Emerging,,MEDIUM,2025-01,Research,2014 | Service Type Tag: (Mechanical Design),,,
SVM-01532,ST-PS-005-01-03,VND-0748,Flex,Leader,Industry Standard,1,Established,1969,HIGH,2025-01,Analyst,Global manufacturing giant offering design-to-scale services.,,,
SVM-01533,ST-PS-005-01-03,VND-0931,Jabil,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1966 | Service Type Tag: (Electrical Design),,,
SVM-01534,ST-PS-005-02-01,VND-0047,HCLTech,Leader,Everest (Eng Services),1,Established,1976,HIGH,2025-01,Analyst,Leader in embedded systems and IoT engineering.,,,
SVM-01535,ST-PS-005-02-01,VND-0982,L\&T Technology,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2012 | Service Type Tag: (Embedded Systems),,,
SVM-01536,ST-PS-005-01-04,VND-1543,Tata Technologies,Leader,Zinnov Zones,1,Established,1989,HIGH,2025-01,Analyst,Automotive/Aerospace CAD and product engineering specialist.,,,
SVM-01537,ST-PS-005-01-04,VND-1262,ProEng,,,1,Established,,MEDIUM,2025-01,Research,2012 | Service Type Tag: (CAD/CAM Services),,,
SVM-01538,ST-PS-005-02-02,VND-0308,Ansys,Leader,Forrester (Simulation),1,Established,1970,HIGH,2025-01,Analyst,"The software standard for simulation, offering high-end consulting.",,,
SVM-01539,ST-PS-005-02-02,VND-0288,Altair,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1985 | Service Type Tag: (Simulation/Analysis),,,
SVM-01540,ST-PS-005-02-03,VND-0667,Element Materials,Leader,Industry List,1,Established,1827,HIGH,2025-01,Analyst,"Global leader in testing, inspection, and certification (TIC).",,,
SVM-01541,ST-PS-005-02-03,VND-0713,Expleo,Major Contender,,1,Established,,MEDIUM,2025-01,Analyst,2017 | Service Type Tag: (V\&V Testing),,,
SVM-01542,ST-PS-005-03-01,VND-1491,StoneTurn,Leader,GIR 100,2,Established,2004,HIGH,2025-01,Analyst,Boutique forensic accounting and investigations firm.,,,
SVM-01543,ST-PS-005-03-01,VND-0303,Ankura,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2014 | Service Type Tag: (Internal Investigations),,,
SVM-01544,ST-PS-005-04-01,VND-0773,Fragomen,Leader,Chambers (Immigration),1,Established,1951,HIGH,2025-01,Analyst,The world's largest immigration-focused law firm.,,,
SVM-01545,ST-PS-005-04-01,VND-0690,Envoy Global,Leader,,1,Established,,MEDIUM,2025-01,Analyst,1998 | Service Type Tag: (Immigration Svcs),,,
SVM-01546,ST-PS-006-01-01,VND-1710,Work & Co,Leader,AdAge A-List,1,Established,2013,HIGH,2025-01,Analyst,"""We ship products""; acquired by Accenture; premiere digital product shop.",,,
SVM-01547,ST-PS-006-01-01,VND-1116,Momentum,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2002 | Service Type Tag: (UX/UI Design),,,
SVM-01548,ST-PS-006-01-01,VND-0499,Clay,,Clutch,2,Emerging,2016,MEDIUM,2025-01,Analyst,San Francisco boutique; ultra-high-end UI/branding.,,,
SVM-01549,ST-PS-006-02-01,VND-0743,Fjord,Leader,Gartner (Design),1,Established,2001,HIGH,2025-01,Analyst,Service design arm of Accenture Song; human-centric innovation.,,,
SVM-01550,ST-PS-006-02-01,VND-1026,Livework,,,1,Established,,MEDIUM,2025-01,Research,2001 | Service Type Tag: (Service Design),,,
SVM-01551,ST-PS-006-01-02,VND-1225,Pentagram,Leader,Industry Standard,1,Established,1972,HIGH,2025-01,Analyst,World's largest independent design consultancy; partner-owned.,,,
SVM-01552,ST-PS-006-01-02,VND-0521,Collins,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2008 | Service Type Tag: (Brand Identity),,,
SVM-01553,ST-PS-006-03-01,VND-0860,Houlihan Lokey,Leader,Refinitiv (M\&A Rankings),1,Established,1972,HIGH,2025-01,Analyst,\#1 global M\&A fairness opinion advisor for 20+ years.,,,
SVM-01554,ST-PS-006-03-01,VND-0628,Duff & Phelps (Kroll),Leader,,1,Established,,MEDIUM,2025-01,Analyst,1932 | Service Type Tag: (Valuation Services),,,
SVM-01555,ST-PS-006-03-01,VND-0698,Eton Venture,,Industry List,3,Emerging,2019,MEDIUM,2025-01,Analyst,specialized in 409A and venture valuations for startups.,,,
SVM-01556,ST-PS-006-04-01,VND-0111,FTI Consulting,Leader,Chambers (Litigation),1,Established,1982,HIGH,2025-01,Analyst,Global business advisory; deep economic consulting practice.,,,
SVM-01557,ST-PS-006-04-01,VND-1415,Secretariat,Leader,,1,Established,,MEDIUM,2025-01,Analyst,2015 | Service Type Tag: (Dispute & Litigation),,,
SVM-01558,ST-PS-006-04-01,VND-1356,Rival Tech,,GRIT Top 50,2,Emerging,2018,MEDIUM,2025-01,Analyst,Conversational research platform (chat-based surveys).,,,
SVM-01559,ST-PS-006-04-01,VND-1321,Real Chemistry,Leader,O'Dwyer's (Health),1,Established,2001,HIGH,2025-01,Analyst,\#1 in Healthcare PR; data-driven comms.,,,
SVM-01560,ST-PS-006-04-01,VND-0286,AlphaSense,Leader,Forrester (Market Intel),2,Emerging,2011,HIGH,2025-01,Analyst,AI-search platform for market intelligence (unicorn status).,,,
SVM-01561,ST-PS-006-04-01,VND-0022,Korn Ferry,Leader,HRO Today,1,Established,1969,HIGH,2025-01,Analyst,Global organizational consulting \+ search.,,,
SVM-01562,ST-PS-006-04-01,VND-0913,Invariant,,Politico Influence,2,Emerging,2010,MEDIUM,2025-01,Analyst,Tech-centric lobbying; growing rapidly with AI policy work.,,,
SVM-01563,ST-PS-006-04-01,VND-1220,Pearlfisher,Leader,Pentawards,1,Established,1992,HIGH,2025-01,Analyst,"Iconic packaging design (Coca-Cola, Cadbury).",,,
SVM-01564,ST-PS-006-04-01,VND-0645,ERM,Leader,Verdantix Green Quad,1,Established,1971,HIGH,2025-01,Analyst,Largest pure-play sustainability consultancy.,,,
SVM-01565,ST-PS-006-04-01,VND-1683,Watershed,,Industry List,2,Emerging,2019,MEDIUM,2025-01,Analyst,High-profile climate platform backed by Sequoia.,,,
SVM-01566,ST-PS-001-01-01,VND-0365,Axiom,Leader,Chambers NewLaw,1,Established,2000,HIGH,2025-01,Analyst,"6,500+ on-demand lawyers; ALSP pioneer.",,,
SVM-01567,ST-PS-001-01-01,VND-0116,Integreon,Major Contender,Everest Group,2,Established,1998,HIGH,2025-01,Analyst,"3,000+ professionals; multilingual 24/7 support.",,,
SVM-01568,ST-PS-001-01-01,VND-0117,Elevate,Challenger,Gartner,2,Established,2011,HIGH,2025-01,Analyst,"1,200+ professionals; legal ops \+ consulting hybrid.",,,
SVM-01569,ST-PS-001-01-01,VND-0514,Cogneesol,,Industry List,3,Established,2008,MEDIUM,2025-01,Analyst,500+ professionals; India-based; cost-focused.,,,
SVM-01570,ST-PS-001-01-02,VND-0619,Disco,Leader,Software Reviews 2024,1,Emerging,2013,HIGH,2025-01,Analyst,Purpose-built litigation platform; high satisfaction.,,,
SVM-01571,ST-PS-001-01-02,VND-0691,Epiq,Leader,Gartner & Software Reviews,1,Established,1988,HIGH,2025-01,Analyst,Global scale; tech-enabled services bundle.,,,
SVM-01572,ST-PS-001-02-01,VND-0709,Evisort,,G2 High Performer,3,Emerging,2015,MEDIUM,2025-01,Analyst,Contract AI; legal tech specialist.,,,
SVM-01573,ST-PS-001-02-02,VND-1005,LawGeex,,Industry List,3,Emerging,2014,MEDIUM,2025-01,Analyst,AI contract review platform.,,,
SVM-01574,ST-PS-001-03-01,VND-1017,LexisNexis IP,,Industry Standard,1,Established,2002,MEDIUM,2025-01,Analyst,IP research & docketing tools.,,,
SVM-01575,ST-PS-001-01-03,VND-0973,Kroll,Leader,Global Investigation Review,1,Established,1972,HIGH,2025-01,Analyst,Forensic investigations; due diligence benchmark.,,,
SVM-01576,ST-PS-001-02-04,VND-1342,Rev,,Industry List,2,Established,2010,MEDIUM,2025-01,Analyst,Crowdsourced transcription; legal compliance.,,,
SVM-01577,ST-PS-001-04-01,VND-0117,Elevate,Challenger,Gartner Legal Ops,2,Established,2011,HIGH,2025-01,Analyst,Holistic legal ops & function transformation.,,,
SVM-01578,ST-PS-002-01-01,VND-0859,Horizon Media,Leader,AdAge,2,Established,1989,HIGH,2025-01,Analyst,Largest independent media agency (US).,,,
SVM-01579,ST-PS-002-02-05,VND-0562,CreatorIQ,,Industry List,2,Established,2016,MEDIUM,2025-01,Analyst,Influencer management platform.,,,
SVM-01580,ST-PS-002-02-06,VND-0921,Iterable,High Performer,G2,2,Established,2013,MEDIUM,2025-01,Analyst,Cross-channel customer communications.,,,
SVM-01581,ST-PS-002-03-01,VND-0587,Dashmetrics,,Industry List,2,Emerging,2016,MEDIUM,2025-01,Analyst,Marketing analytics platform for SMBs.,,,
SVM-01582,ST-PS-002-04-01,VND-1161,North Highland,Challenger,ALM Intelligence,2,Established,1992,HIGH,2025-01,Analyst,People-centric; employee-owned model.,,,
SVM-01583,ST-PS-003-01-04,VND-1006,Lazard,Leader,Industry Standard,1,Established,1848,HIGH,2025-01,Analyst,Historic investment bank; M\&A advisory.,,,
SVM-01584,ST-PS-003-02-01,VND-0610,Dept,Visionary,Gartner Digital Agencies,2,Established,2015,MEDIUM,2025-01,Analyst,Tech-driven digital strategy.,,,
SVM-01585,ST-PS-003-04-01,VND-0603,Dechert LLP,Leader,Chambers IP Litigation,1,Established,1976,HIGH,2025-01,Analyst,Elite IP litigation law firm.,,,
SVM-01586,ST-PS-004-01-02,VND-1608,UiPath,,Gartner RPA Leader,1,Established,2005,MEDIUM,2025-01,Analyst,RPA platform; process automation enabler.,,,
SVM-01587,ST-PS-004-02-01,VND-1047,Maine Pointe,Leader,Industry Standard,1,Established,2000,HIGH,2025-01,Analyst,Pure-play supply chain optimization specialist.,,,
SVM-01588,ST-PS-004-01-03,VND-1276,Prosci,Leader,Industry Standard,1,Established,1994,HIGH,2025-01,Analyst,ADKAR methodology benchmark.,,,
SVM-01589,ST-PS-004-02-02,VND-0003,TCS,Leader,Industry Standard,1,Established,1968,HIGH,2025-01,Analyst,Global implementation capacity.,,,
SVM-01590,ST-PS-004-01-04,VND-0059,Deloitte,Leader,Industry Standard,1,Established,1845,HIGH,2025-01,Analyst,Large-scale cost transformation capability.,,,
SVM-01591,ST-PS-004-03-01,VND-0083,Cushman & Wakefield,Leader,Industry Standard,1,Established,1917,HIGH,2025-01,Analyst,Global CRE leader; transaction expertise.,,,
SVM-01592,ST-PS-004-04-01,VND-1117,Morae Global,Major Contender,Chambers NewLaw,2,Established,2015,HIGH,2025-01,Analyst,Commercial contract strategy & optimization.,,,
SVM-01593,ST-PS-005-02-01,VND-0010,Infosys,Leader,Industry Standard,1,Established,1981,HIGH,2025-01,Analyst,Embedded systems & semiconductor design.,,,
SVM-01594,ST-PS-005-03-01,VND-0973,Kroll,Leader,GIR 100,1,Established,1972,HIGH,2025-01,Analyst,Gold-standard investigative firm.,,,
SVM-01595,ST-PS-005-04-01,VND-0350,Atsuro Global,,Industry List,3,Emerging,2015,MEDIUM,2025-01,Analyst,Immigration tech/services for enterprises.,,,
SVM-01596,ST-PS-006-02-01,VND-1568,This Place,,Industry List,3,Emerging,2012,MEDIUM,2025-01,Analyst,Service design for complex ecosystems.,,,
SVM-01597,ST-PS-006-01-02,VND-1708,Wolff Olins,Leader,Industry Standard,1,Established,1972,HIGH,2025-01,Analyst,Brand transformation & identity specialist.,,,
SVM-01598,ST-PS-006-04-01,VND-1141,Navigant,Leader,Industry Standard,1,Established,1996,HIGH,2025-01,Analyst,Dispute resolution & expert services (Guidehouse-owned).,,,
SVM-01599,ST-PS-007-01-01,VND-0916,Ipsos,Leader,GRIT Top 50 2024,1,Established,1975,HIGH,2025-01,Analyst,\#1 Most Innovative Supplier; massive global reach.,,,
SVM-01600,ST-PS-007-01-01,VND-0953,Kantar,Leader,Industry Standard,1,Established,1974,HIGH,2025-01,Analyst,Brand tracking & consumer insights leader.,,,
SVM-01601,ST-PS-007-01-01,VND-1356,Rival Tech,,GRIT Top 50,2,Emerging,2018,MEDIUM,2025-01,Analyst,Conversational research platform.,,,
SVM-01602,ST-PS-007-01-02,VND-0953,Kantar,Leader,Industry Standard,1,Established,1974,HIGH,2025-01,Analyst,Brand tracking benchmark globally.,,,
SVM-01603,ST-PS-007-01-02,VND-0916,Ipsos,Leader,GRIT Top 50,1,Established,1975,HIGH,2025-01,Analyst,Advanced brand tracking analytics.,,,
SVM-01604,ST-PS-007-01-02,VND-1109,Mintel,Leader,Industry Standard,1,Established,1974,HIGH,2025-01,Analyst,Consumer trend tracking specialist.,,,
SVM-01605,ST-PS-007-01-03,VND-0916,Ipsos,Leader,GRIT Top 50,1,Established,1975,HIGH,2025-01,Analyst,Comprehensive product testing services.,,,
SVM-01606,ST-PS-007-01-03,VND-0953,Kantar,Leader,Industry Standard,1,Established,1974,HIGH,2025-01,Analyst,Product innovation & testing expertise.,,,
SVM-01607,ST-PS-007-02-01,VND-0761,Forrester,Leader,Industry Standard,1,Established,1983,HIGH,2025-01,Analyst,CX research & Wave reports benchmark.,,,
